X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
115.5,5.333333,train,8.76797510547518E-4,90.61509753944618,0.8193969680352787
110.75,1.333333,train,3.60486126689782E-4,72.5132769333288,0.6510015702306281
113.7,3.95,train,8.335892008727479E-5,21.375766142994568,0.3013551168436178
114.333,4.45,train,5.449394177914091E-4,83.46753319111974,0.7382061553389986
118.225,5.480277778,train,0.003877949099124368,99.99999964854331,0.9525313202608031
110.3333333,1.583333333,train,2.0752551065378444E-4,53.03214998709207,0.5178038282066952
117.041667,-1.025,train,4.135280912701341E-4,76.26005442274172,0.6815092965541478
117.1,0.266667,train,3.600406662276839E-5,6.06129278875099,0.1570455612919905
110.066667,-1.25,train,3.312840968285114E-4,69.79605994171176,0.6315721910205129
109.616667,1.95,train,0.001034758527393066,92.7666425040023,0.8426281830475094
111.15,1.083333,train,2.2817293479170954E-4,56.52814352936594,0.5414285476515922
111.433333,1.95,train,4.670443833614001E-5,9.504110314874376,0.19463499050027522
110.466667,1.716667,train,1.8750092195887356E-4,48.867311208199865,0.49244430553372714
111.583333,2.7,train,3.901463079352936E-4,74.44822331537992,0.6687446956495758
113.15,1.516667,train,4.774875882674671E-5,9.909155063864311,0.19812481300503365
110.116667,-1.216667,train,1.411419357110339E-4,38.79795172289396,0.42207945369224287
114.92,4.1,train,1.7312994170005604E-4,46.06796253978635,0.472536065184585
111.92,0.58,train,2.7085932925346626E-4,63.17133537524846,0.5836051724240898
110.5,-1.03,train,4.893228903834192E-5,10.34090811654584,0.20204345306009647
110.36,-2.36,train,2.999356071881631E-4,66.40508267029631,0.6081539365666029
116.08,1.08,train,2.994202079617504E-4,66.2671362583869,0.6077440168245638
115.1833,4.4833,train,3.123378294499834E-4,67.73282891807138,0.6177659501900354
116.716667,6.083333,train,2.054319862579383E-4,52.50890934766555,0.5152717909813437
110.45,1.716,train,0.001255636850307178,95.05972953284007,0.8666189529353067
113.76,3.82,train,2.526543947529285E-4,60.83587873574084,0.5666052027002082
117.975,5.83,train,5.556116490236833E-4,83.7798298166263,0.7419370274356302
116.833333,-1.133333,train,0.0020337809634538213,97.80515823076378,0.9132233606618226
117.04,-0.79,train,7.229992036869222E-4,88.44061086376885,0.7890817449343961
118.5833333,5.2,test,2.565287450538518E-4,61.34937731062862,0.5703383845283678
117.25,5.483333,test,6.154010373636684E-4,85.87395813541141,0.7610173692733192
118.251389,5.456667,test,6.737993371545922E-4,87.00393657545486,0.7771134592917491
118.270833,5.504167,test,3.111654894843341E-4,67.58779937128624,0.6168775870935461
113.88526,-2.32809,test,3.1896746619325406E-4,68.46311606570313,0.6227131649493329
113.89892,-2.32832,test,4.3365255309549966E-4,78.02390129559373,0.691733224098719
116.7083601,0.527089473,test,4.775460836398859E-5,9.911680923012844,0.1981442753213604
117.22,5.2206,test,7.835327839555585E-5,19.71274392597979,0.2884793302391018
117.2,5.2024,test,2.3369598546194685E-4,57.45248976556837,0.5473606462398282
117.1536,5.2,test,5.418368092523038E-5,12.153422946309002,0.21897851005064678
117.281003,5.410304,test,0.0011725589604453632,94.50439565089674,0.8585058284878471
117.24344,5.440809,test,0.0012141078298694861,94.87385704426636,0.8626830911805228
118.0500011,5.416667359,test,0.0016120030123122177,97.39436483008528,0.8929489845708276
116.91559,4.75447,test,1.4020758761949025E-4,38.51893317541302,0.4204601431082415
116.95,5.1,test,2.4657087968659525E-5,3.040426198803129,0.11315171081901873
113.75,3.816667,test,8.163779972990105E-5,20.704805990914092,0.2969808539111324
113.1666667,3.333333333,test,3.4610691741714886E-4,71.33938523149712,0.6416973824735519
115.816667,2.866667,test,2.930188966740586E-6,0.06748518474029555,0.01493585700537046
115.37,3.0,test,3.9069816037345457E-7,0.0013901821712923737,0.0020175962306644268
114.216667,3.75,test,1.0573723961670127E-4,28.52319027560498,0.3536458245415897
112.233333,1.65,test,9.220267296431785E-5,24.178118622626144,0.32299983153091316
117.84193,4.970902,test,1.1563785577937105E-4,31.384844526286635,0.37436275392193574
116.58,-0.27,test,3.244792309564725E-5,5.086933777958313,0.14376407010724163
117.494666,4.415102,test,7.599396634101682E-5,19.05251340165862,0.28224457514441303
114.783333,4.0667,test,1.7425814930532797E-4,46.34691144984633,0.4741552980252566
111.5333333,2.666666667,test,2.868673963675391E-4,65.25531260926242,0.597488467618726
109.733333,1.766667,test,1.0652637681470454E-4,28.726453866059234,0.35534727342291167
110.733333,1.4,test,7.363171207970851E-4,88.63693252672701,0.7921035576362788
