X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
116.58,-0.27,train,4.622047681582586E-5,9.160196185783338,0.2086901871974398
115.1833,4.4833,train,1.0092325159938168E-4,32.82728587326015,0.36542339448911154
117.494666,4.415102,train,2.8527549113043795E-4,68.05658076549304,0.6194451075971208
110.45,1.716,train,6.264368489646438E-4,87.64426324582033,0.7813902075003717
113.76,3.82,train,3.940611665472741E-4,76.79741941284334,0.6921615931275993
114.783333,4.0667,train,2.5345214088949813E-4,64.33603560834938,0.5911963725788938
111.5333333,2.666666667,train,3.696731090751366E-4,75.02374723262183,0.6783844852355575
117.04,-0.79,train,1.9361855501952708E-4,55.168389209354274,0.5248864990701205
109.733333,1.766667,train,0.0011936916594231103,95.90756892272597,0.8719760194827872
110.733333,1.4,train,7.988763014002436E-4,91.55034507898688,0.8200880911457599
113.9,-2.316667,test,4.912876037417816E-4,82.68986622552808,0.7370647648869829
117.229167,5.468333,test,0.0010528364515900279,94.36809314796916,0.8572924274473364
117.466667,5.183333,test,0.004288960457028989,100.0,0.9607415216441295
114.666667,4.6,test,4.204042376752153E-4,78.54070739488074,0.705775689391633
114.6,4.7,test,4.1356263196649207E-4,78.12145537419705,0.7023570503252381
113.9044,-2.32366,test,9.266036662059605E-5,29.859996285597084,0.3458524149507393
113.54035,-2.20127,test,5.45822310338409E-5,12.896481110884045,0.23747855657907627
118.0978859,5.415035767,test,0.0010492400557029213,94.33077806395617,0.856873290201863
117.290698,5.424314,test,0.0018505312150392732,98.4746969081524,0.9134863580419419
117.364393,5.438179,test,0.0011453293165481103,95.32284006157165,0.867287546788198
112.33797,-1.00265,test,5.3655135154372855E-5,12.523456103670748,0.23439035840346517
117.9666708,5.383329696,test,3.1609993328185015E-4,70.79895638235892,0.6433185020087826
118.1500044,5.466665676,test,9.125257993062296E-4,92.85521052103832,0.8388849235977046
112.1,-1.85,test,7.36795748288734E-5,21.924915833750806,0.29597558487976744
116.966667,4.733333,test,1.3250824522125304E-4,42.39693122309958,0.43054772059735175
118.225,5.480277778,test,0.0014314726397643333,97.56617849589907,0.8909223559041877
117.041667,-1.025,test,8.01197245541536E-5,24.784246979476862,0.3137297363910436
117.1,0.266667,test,3.923172012638434E-5,6.4287756821287605,0.18290685187320718
111.15,1.083333,test,1.3625730164002587E-4,43.380108546898185,0.43740101380590546
111.433333,1.95,test,1.770891043871772E-5,1.2316004846912736,0.09177153704084874
110.466667,1.716667,test,8.389871608570626E-5,26.428189603361364,0.3237368283960011
111.583333,2.7,test,2.6989422557057314E-4,66.2195912592691,0.6062958752102503
113.15,1.516667,test,4.3170029046076E-5,7.963498571565135,0.19763920445092328
114.92,4.1,test,8.026738154524946E-5,24.85275546356825,0.31412630140823156
110.5,-1.03,test,1.1961537976097633E-5,0.5130058195851629,0.06389028586890032
116.08,1.08,test,2.180901107817113E-4,59.68201517492686,0.5544449313541483
116.716667,6.083333,test,1.665866414874754E-4,50.17139303432423,0.4873161851073983
117.975,5.83,test,6.403642297908844E-5,17.320455262377607,0.26760466948050465
116.833333,-1.133333,test,4.7699782617219885E-4,82.17924414167018,0.7313043203896761
